ESD Code	ESD Name	District-County Code	District name	School Code	School name	Lowest Grade	Highest Grade	AddressLine1	AddressLine2	City	State	ZipCode	Principal Name	phone	School Type
29801	Northwest Educational Service District 189	31201	Snohomish School District	4265	AIM High School	9	12	1601 Avenue D		Snohomish	Washington	98290-0000	June Shirey	360.563.3401	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	4366	Cascade View Elementary	K 	6	2401 Park Avenue		Snohomish	Washington	98290-0000	Tessa O'conner	360.563.7000	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	3305	Cathcart Elementary	K 	6	8201 188th St SE		Snohomish	Washington	98296-0000	Casey Bowers	360.563.7075	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	4395	Centennial Middle School	7	8	3000 South Machias Road		Snohomish	Washington	98290-0000	Dave Sage	360.563.4525	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	2446	Central Elementary	K 	2	221 Union Avenue		Snohomish	Washington	98290-0000	Heidi Rothgeb	(360) 563-4600	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	4241	Dutch Hill Elementary	K 	6	8231 131st Avenue SE		Snohomish	Washington	98290-0000	Jack Tobin	360.563.4450	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	3005	Emerson Elementary	3	6	1103 Pine Street		Snohomish	Washington	98290-0000	Craig Church	(360) 563-7150	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	5128	Glacier Peak High School	9	12	1601 Avenue D		Snohomish 	Washington	98290	James Dean	360-563-7300	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	3981	High School Re Entry	9	12	1316 Fifth Street		Snohomish	Washington	98290-0000	June Shirey	(360) 563-7289	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	5100	Little Cedars Elementary School	K 	6	1601 Avenue D		Snohomish	Washington	98290-1718	Becky Brockman	360-563-7800	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	2073	Machias Elementary	K 	6	231 14th Avenue SE		Snohomish	Washington	98290-0000	Marilyn McGuire	360.563.4825	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	1904	Parent Partnerhip	K 	12	1601 Avenue D		Snohomish	Washington	98290-0000	June Shirey	(360) 563-7289	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	3561	Riverview Elementary	K 	6	7322 64th Street SE		Snohomish	Washington	98290-0000	Tammy Jones	360.563.4375	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	4184	Seattle Hill Elementary	K 	6	12711 51st Avenue SE		Everett	Washington	98208-0000	Paula Jones Nelson	(360) 563-4675	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	1730	Snohomish Center	K 	12	1601 Avenue D		Snohomish	Washington	98290-0000	Jennifer Norton	360.563.7308	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	2428	Snohomish High School	9	12	1316 Fifth Street		Snohomish	Washington	98290-0000	Beth Porter	360.563.4001	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	1757	Snohomish Online Learning	7	12	1601 Avenue D		Snohomish	Washington	98290-0000	June Shirey	(360) 563-4185	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	4383	Totem Falls	K 	6	14211 Snohomish-Cascade Drive		Snohomish	Washington	98296-0000	Michael Cosgrove	360.563.4750	Public School
29801	Northwest Educational Service District 189	31201	Snohomish School District	4145	Valley View Middle School	7	8	14308 Broadway Avenue SE		Snohomish	Washington	98296-7005	Nancy Rhoades	(360) 563-4225	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	5015	Cascade View Elementary School	K 	5	34816 SE Ridge Street		Snoqualmie	Washington	98065	Raymond Wilson	425.831.4100	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	4397	Chief Kanim Middle School	6	8	Box 639		Fall City	Washington	98024-0000	Kirk Dunckel	425.831.8225	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	4308	Edwin R Opstad Elementary	PK	5	1345 STILLSON AVE SE		NORTH BEND	Washington	98045-0000	Amy Wright	425.831.8300	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	2222	Fall City Elementary	K 	5	Box 220		Fall City	Washington	98024-0000	Daniel Schlotfeldt	425.831.4000	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	2850	Mount Si High School	9	12	8651 MEADOWBROOK WAY SE		SNOQUALMIE	Washington	98065-0000	John Belcher	425.831.8100	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	2287	North Bend Elementary School	K 	5	400 E THIRD ST		NORTH BEND	Washington	98045-0000	Jim Frazier	425.831.8400	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	5181	Snoqualmie Access	PK	12	P.O. Box 400		Snoqualmie	Washington	98065	Nancy Meeks	425-831-8015	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	2288	Snoqualmie Elementary	PK	5	755 PARK ST		SNOQUALMIE	Washington	98065-0000	Kerstin Kramer	425.831.8050	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	2124	Snoqualmie Middle School	6	8	9200 RAILROAD AVE SE		SNOQUALMIE	Washington	98065-0000	Vernie Newell	425.831.8450	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	5296	Snoqualmie Parent Partnership Program	K 	5	400 E 3rd St		North Bend	Washington	98045	Amy Montanye-Johnson	425-831-4200	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	5222	Snoqualmie Valley Virtual Academy	9	12	PO Box 400		Snoqualmie	Washington	98065	Jeffrey Hogan	425-831-8000	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	5135	Twin Falls Middle School	6	8	46910 S.E. Middle Fork Road		North Bend	Washington	98045	Ruth Moen	425.831.4150	Public School
17801	Puget Sound Educational Service District 121	17410	Snoqualmie Valley School District	1502	Two Rivers School	7	12	330 BALLARAT AVE N		NORTH BEND	Washington	98045-0000	Amy Montanye-Johnson	425.831.4200	Public School
4801	North Central Educational Service District 171	13156	Soap Lake School District	1518	Smokiam Alternative High School	9	12	PO Box 1269		Soap Lake	Washington	98851-1269	LORIS BLAIR	(509) 246-0572	Public School
4801	North Central Educational Service District 171	13156	Soap Lake School District	2694	Soap Lake Elementary	K 	5	PO Box  908		SOAP LAKE	Washington	98851-0908	DANIEL ANDREWS	509.246.1323	Public School
4801	North Central Educational Service District 171	13156	Soap Lake School District	3089	Soap Lake Middle & High School	6	12	PO BOX 878		SOAP LAKE	Washington	98851-0878	KEVIN KEMP	509.246.1201	Public School
34801	Educational Service District 113	25118	South Bend School District	2804	Chauncey Davis Elementary	K 	6	PO BOX 437		SOUTH BEND	Washington	98586-0437	KRESTA BYINGTON	(360)  875 5615	Public School
34801	Educational Service District 113	25118	South Bend School District	5247	Pacific County Jail	9	12	PO Box 437		South Bend	Washington	98586	Mike Morris	360-875-6041	Public School
34801	Educational Service District 113	25118	South Bend School District	2214	South Bend High School	7	12	PO BOX 437		SOUTH BEND	Washington	98586-0437	MICHAEL ROGERS	(360) 875 5707	Public School
34801	Educational Service District 113	25118	South Bend School District	5243	South Bend Home Link	K 	12	PO Box 816		South Bend	Washington	98586	Michael Morris	360.875-6041	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4029	Burley Glenwood Elementary	K 	6	100 SW LAKEWAY BLVD		PORT ORCHARD	Washington	98367-0000	Darek Grant	(360) 443-3110	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	3680	Cedar Heights Jh	7	9	2220 POTTERY AVE		PORT ORCHARD	Washington	98366-0000	Andrew Cain	360.874.6022	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	3899	Discovery	9	13	2150 FIRCREST DR SE		PORT ORCHARD	Washington	98366-0000	PAT OSTER	(360) 443-3680	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	2641	East Port Orchard Elementary	K 	6	2649 HOOVER AVE SE		PORT ORCHARD	Washington	98366-0000	KRISTI SMITH	(360) 443-3170	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	1718	Explorer Academy	K 	12	1962 HOOVER AVE SE		PORT ORCHARD	Washington	98366-0000	PAT OSTER	(360) 443-3605	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4348	Hidden Creek Elementary School	K 	6	5455 CONVERSE ROAD SE		PORT ORCHARD	Washington	98367-0000	Laura Smith	360.443.3050	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4142	John Sedgwick Junior High	7	9	8995 SE SEDGWICK RD		PORT ORCHARD	Washington	98366-0000	JAY VILLARS	(360) 874-6090	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	5072	Madrona Heights PreSchool Program	PK	PK	2150 Fircrest Dr SE		Port Orchard	Washington	98366	Albert Pack	(360) 874-3627	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4079	Manchester Elementary School	K 	6	1901 CALIFORNIA AVE E		PORT ORCHARD	Washington	98366-0000	A CALLAN	(360) 443-3230	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	3046	Marcus Whitman Junior High	7	9	1887 MADRONA DR SE		PORT ORCHARD	Washington	98366-0000	BRIAN CARLSON	(360) 874-6160	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4350	Mullenix Ridge Elementary School	PK	6	3900 SE MULLENIX RD		PORT ORCHARD	Washington	98367-0000	Anita Chandler	(360) 443-3290	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	2995	Olalla Elementary School	K 	6	6100 SE DENNY BOND BLVD		PORT ORCHARD	Washington	98359-0000	Kristi Rivera	360.443.3350	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	2650	Orchard Heights Elementary	K 	6	2288 FIRCREST DR SE		PORT ORCHARD	Washington	98366-0000	Nancy Pack	360.443.3530	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4349	Sidney Glen Elementary School	K 	6	500 SW BIRCH RD		PORT ORCHARD	Washington	98366-0000	Jason Shdo	360.443.3400	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	3110	South Colby Elementary	K 	6	3281 Banner Road SE		Port Orchard	Washington	98366-0000	Brian Pickard	(360) 443-3000	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	2272	South Kitsap High School	10	12	425 MITCHELL AVE		PORT ORCHARD	Washington	98366-0000	Jerry Holsten	(360) 874-5600	Public School
18801	Olympic Educational Service District 114	18402	South Kitsap School District	4141	Sunnyslope Elementary School	K 	6	4183 SUNNYSLOPE RD SW		PORT ORCHARD	Washington	98367-0000	ROBERT LESLIE	(360) 443-3470	Public School
29801	Northwest Educational Service District 189	15206	South Whidbey School District	1682	Bayview Alternative School	9	12	PO Box 311		Langley	Washington	98260-0311	David Pfeiffer	360.321.2343	Public School
29801	Northwest Educational Service District 189	15206	South Whidbey School District	2511	Langley Middle School	6	8	PO BOX 370		LANGLEY	Washington	98260-0370	Eric Nerison	360.221.5100	Public School
29801	Northwest Educational Service District 189	15206	South Whidbey School District	4321	South Whidbey Elementary	PK	5	PO Box 308		Langley	Washington	98260-0308	Jeff Cravy	360.221.4600	Public School
29801	Northwest Educational Service District 189	15206	South Whidbey School District	4149	South Whidbey High School	9	12	PO Box 390	5675 South Maxwelton Road	Langley	Washington	98260-0390	John Patton	360.221.4300	Public School
29801	Northwest Educational Service District 189	15206	South Whidbey School District	1683	South Whidbey Special Services	PK	1	PO Box 346		Langley	Washington	98260-0346			Public School
29801	Northwest Educational Service District 189	15206	South Whidbey School District	1770	Whidbey Island Academy Shared Sch	K 	12	PO Box 346		Langley	Washington	98260-0346			Public School
34801	Educational Service District 113	23042	Southside School District	2744	Southside Elementary	K 	7	161 SE COLLIER RD		SHELTON	Washington	98584-8367	Karl Ostheller	360.426.8437	Public School
32801	Educational Service District 101	32081	Spokane School District	1533	A-3 Multiagency Adolescent Prog	9	12	610 E Northfoothills Drive		Spokane	Washington	99207	David Crump	458-7458	Institution
32801	Educational Service District 101	32081	Spokane School District	2156	Adams Elementary	PK	6	2909-E 37 Ave		Spokane	Washington	99223-4500	Brian Melody	509.354.2000	Public School
32801	Educational Service District 101	32081	Spokane School District	1567	Alternative Bancroft School	3	12	1025 W Spofford Ave		Spokane	Washington	99205-4560	Melinda Keberle	509.354.7064	Public School
32801	Educational Service District 101	32081	Spokane School District	1566	Alternative Northeast Community Center Preschool	PK	PK	4001 N Cook		Spokane	Washington	99207-5880	Susan Bresnahan	(509) 533-8816	Public School
32801	Educational Service District 101	32081	Spokane School District	1604	Alternative Tamarack School	7	12	W 2901 Ft George Wright		Spokane	Washington	99224-5253	David Crump	326-8100	Institution
32801	Educational Service District 101	32081	Spokane School District	2381	Arlington Elementary	K 	6	6363 N Smith St		Spokane	Washington	99217-7626	Susan  Unruh	509.354.2096	Public School
32801	Educational Service District 101	32081	Spokane School District	2128	Audubon Elementary	PK	6	2020 W Carlisle Ave		Spokane	Washington	99205-3794	Kimberly  Stretch	509.354.2140	Public School
32801	Educational Service District 101	32081	Spokane School District	3357	Balboa Elementary	PK	6	3010 W Holyoke Ave		Spokane	Washington	99208-4699	Heather Awbery	509.354.2000	Public School
32801	Educational Service District 101	32081	Spokane School District	2155	Bemiss 	PK	6	2323 E Bridgeport Ave		Spokane	Washington	99207-5799	Jennifer  Keck	509.354.2300	Public School
32801	Educational Service District 101	32081	Spokane School District	2218	Browne Elementary	PK	6	5102 N Driscoll Blvd		Spokane	Washington	99205-6099	Julia Lockwood	509.354.2400	Public School
32801	Educational Service District 101	32081	Spokane School District	3008	Bryant Center	PK	12	N 910 Ash St		Spokane	Washington	99201-1811	Gwen Harris	509.354.7819	Public School
32801	Educational Service District 101	32081	Spokane School District	4457	Chase Middle School	7	8	4747 E 37Th Ave		Spokane	Washington	99223-1206	John Andes	(509) 354-5000	Public School
32801	Educational Service District 101	32081	Spokane School District	2129	Cooper Elementary	PK	6	3200 N Ferrall St		Spokane	Washington	99217-6999	Rona Williams	509-354-2500	Public School
32801	Educational Service District 101	32081	Spokane School District	1603	Daybreak Alternative School	8	12	628 S Cowley St		Spokane	Washington	99202-2695	David  Crump	354-7899	Public School
32801	Educational Service District 101	32081	Spokane School District	3819	Excelsior Youth Center School	7	12	3754 W Indian Trail Rd		Spokane	Washington	99208-4736	David Crump	(509) 353-5357	Institution
32801	Educational Service District 101	32081	Spokane School District	3412	Ferris High School	9	12	3020 E 37Th Ave		Spokane	Washington	99223-4598	Kevin Foster	509.354.6011	Public School
32801	Educational Service District 101	32081	Spokane School District	2312	Finch Elementary	PK	6	3717 N Milton St		Spokane	Washington	99205-2399	Kim Harmon	509-354-2600	Public School
32801	Educational Service District 101	32081	Spokane School District	2127	Franklin Elementary	PK	6	2627 E 17Th Ave		Spokane	Washington	99223-5100	Mickey Hanson	354-2620	Public School
32801	Educational Service District 101	32081	Spokane School District	3727	Garfield Elementary	PK	6	222 W Knox Ave		Spokane	Washington	99205-4880	Clinton Price	509.354.2700	Public School
32801	Educational Service District 101	32081	Spokane School District	3758	Garry Middle School	7	8	725 E Joseph Ave		Spokane	Washington	99207-3499	Brenda McDonald Meenach	354-5200	Public School
32801	Educational Service District 101	32081	Spokane School District	3258	Glover Middle School	7	8	2404 W Longfellow Ave		Spokane	Washington	99205-1547	Travis  Schulhauser	509-345-5400	Public School
32801	Educational Service District 101	32081	Spokane School District	3729	Grant Elementary	K 	6	1300 E 9Th Ave		Spokane	Washington	99202-2499	Mary Francis Weber	509.354.2800	Public School
32801	Educational Service District 101	32081	Spokane School District	3007	Hamblen Elementary	K 	6	2121 E Thurston Ave		Spokane	Washington	99203-4100	Rita  Forsythe	509.354.2902	Public School
32801	Educational Service District 101	32081	Spokane School District	2056	Holmes Elementary	PK	6	2600 W Sharp Ave		Spokane	Washington	99201-2996	Steve Barnes	354-2990	Public School
32801	Educational Service District 101	32081	Spokane School District	2258	Hutton Elementary	K 	6	908 E 24Th Ave		Spokane	Washington	99203-3300	Chuck Demarest	354-3030	Public School
32801	Educational Service District 101	32081	Spokane School District	3506	Indian Trail Elementary	PK	6	4102 W Woodside Ave		Spokane	Washington	99208-5099	Brian Ormsby	509.354.3100	Public School
32801	Educational Service District 101	32081	Spokane School District	2111	Jefferson Elementary	PK	6	3612 S Grand Blvd		Spokane	Washington	99203-2693	Mary-Dean Wooley	(509) 354-3200	Public School
32801	Educational Service District 101	32081	Spokane School District	2172	Lewis & Clark High School	9	12	521 W 4Th Ave		Spokane	Washington	99204-2692	Shawn  Jordan	509-354-7000	Public School
32801	Educational Service District 101	32081	Spokane School District	2401	Libby Center	5	8	2900 E 1St Ave		Spokane	Washington	99202-3992	Stefanie  Heinen	509.354.7500	Public School
32801	Educational Service District 101	32081	Spokane School District	2952	Lidgerwood Elementary	K 	6	5510 N Lidgerwood		Spokane	Washington	99207	Valorie Buller	509.354.3261	Public School
32801	Educational Service District 101	32081	Spokane School District	2951	Lincoln Heights Elementary	PK	6	3322 E 22Nd Ave		Spokane	Washington	99223-3900	Nancy Williams	509.354.3300	Public School
32801	Educational Service District 101	32081	Spokane School District	3190	Linwood Elementary	PK	6	906 W Weile Ave		Spokane	Washington	99208-6278	Gina  Naccarato-Keele	509.354.3357	Public School
32801	Educational Service District 101	32081	Spokane School District	3719	Logan Elementary	PK	6	1001 E Montgomery Ave		Spokane	Washington	99207-2674	Maile Elizabeth Aden	509.354.3434	Public School
32801	Educational Service District 101	32081	Spokane School District	3718	Longfellow Elementary	K 	6	800 E Providence Ave		Spokane	Washington	99207-2900	Meghan Anderson	509.354.3500	Public School
32801	Educational Service District 101	32081	Spokane School District	2708	Madison Elementary	K 	6	319 W Nebraska Ave		Spokane	Washington	99205-6299	Greg Baerlocher	509.354.3598	Public School
32801	Educational Service District 101	32081	Spokane School District	4389	Moran Prairie Elementary	PK	6	4224 E 57Th Ave		Spokane	Washington	99223-7897	Mark Gorman	509.354.3700	Public School
32801	Educational Service District 101	32081	Spokane School District	4035	Mullan Road Elementary	PK	6	2616 E 63Rd Ave		Spokane	Washington	99223-7410	Michael  McGinnis	509.354.3800	Public School
32801	Educational Service District 101	32081	Spokane School District	2106	North Central High School	9	12	1600 N Howard St		Spokane	Washington	99205-4798	Christine  Lynch	509.354.6300	Public School
32801	Educational Service District 101	32081	Spokane School District	5250	On Track Academy	9	12	2724 E. Rich		Spokane	Washington	99207	Lisa Mattson-Coleman	509-354-3863	Public School
32801	Educational Service District 101	32081	Spokane School District	2096	Regal Elementary	K 	6	2707 E Rich Ave		Spokane	Washington	99207-5827	Mallory Thomas	354-3900	Public School
32801	Educational Service District 101	32081	Spokane School District	2950	Ridgeview Elementary	PK	6	1515 W Joseph Ave		Spokane	Washington	99205-6798	Lisa  Pacheco	509.354.4000	Public School
32801	Educational Service District 101	32081	Spokane School District	2479	Rogers High School	9	12	1622 E Wellesley Ave		Spokane	Washington	99207-4299	Lori Wyborney	509.354.6535	Public School
32801	Educational Service District 101	32081	Spokane School District	2086	Roosevelt Elementary	PK	6	333 W 14Th Ave		Spokane	Washington	99204-3627	Clinton Price	509.354.4040	Public School
32801	Educational Service District 101	32081	Spokane School District	2086	Roosevelt Elementary	PK	6	333 W 14Th Ave		Spokane	Washington	99204-3627	Matthew Henshaw	509.354.4040	Public School
32801	Educational Service District 101	32081	Spokane School District	2086	Roosevelt Elementary	PK	6	333 W 14Th Ave		Spokane	Washington	99204-3627	Shari  Farris	509.354.4040	Public School
32801	Educational Service District 101	32081	Spokane School District	3356	Sacajawea Middle School	7	8	401 E 33Rd Ave		Spokane	Washington	99203-2696	Jeremy Ochse	509.354.5500	Public School
32801	Educational Service District 101	32081	Spokane School District	4286	Sacred Heart Hospital	3	12	W 101 8Th Ave		Spokane	Washington	99204-2396	Greg Baker	(509) 354-6401	Public School
32801	Educational Service District 101	32081	Spokane School District	3413	Salk Middle School	7	8	6411 N Alberta St		Spokane	Washington	99208-4499	Carole Meyer	509.354.5603	Public School
32801	Educational Service District 101	32081	Spokane School District	1698	SCCP Images	12	12	1810 N Greene St		Spokane	Washington	99217-5399	David Crump	(509) 533-7326	Public School
32801	Educational Service District 101	32081	Spokane School District	3189	Shadle Park High School	9	12	4327 N Ash St		Spokane	Washington	99205-1498	Eric Sylling	509.354.6700	Public School
32801	Educational Service District 101	32081	Spokane School District	3257	Shaw Middle School	7	8	4106 N Cook St		Spokane	Washington	99207-5892	Peter Hall	509.354.5800	Public School
32801	Educational Service District 101	32081	Spokane School District	2110	Sheridan Elementary	PK	6	3737 E 5Th Ave		Spokane	Washington	99202-5099	Deanna  Dashiell	509.354.4100	Public School
32801	Educational Service District 101	32081	Spokane School District	2045	Shrine Hospital	PK	12	911 W 5Th Ave		Spokane	Washington	99204-1571	Greg Baker	(509) 354-6401	Public School
32801	Educational Service District 101	32081	Spokane School District	4191	Spokane Area Professional-Technical Skills Center 	9	12	N 4141 Regal Street		Spokane	Washington	99207-5828	Dennis Conger	509.354.7420	Public School
32801	Educational Service District 101	32081	Spokane School District	5249	Spokane County Jail	9	12	Public Safety Building	1100 West Mallon	Spokane	Washington	99260-0320	Larry Gardner	509-477-2451	Institution
32801	Educational Service District 101	32081	Spokane School District	5113	Spokane Regional Health District	PK	PK	1101 W. College Ave		Spokane	Washington	99201	Dave  Greaves	509-354-7929	Public School
32801	Educational Service District 101	32081	Spokane School District	2108	Stevens Elementary	PK	6	1717 E Sinto Ave		Spokane	Washington	99202-2653	Heather Richardson	509.354.4200	Public School
32801	Educational Service District 101	32081	Spokane School District	5301	The Community School	9	12	1300 W Knox Ave		Spokane	Washington	99205	Cindy  McMahon	509-354-6404	Public School
32801	Educational Service District 101	32081	Spokane School District	1767	The Healing Lodge	8	12	5600 E 8Th Ave		Spokane	Washington	99212-0220	Linda Takami	(509) 533-6910	Institution
32801	Educational Service District 101	32081	Spokane School District	3063	Westview Elementary	PK	6	6104 N Moore St		Spokane	Washington	99205-7498	Cathy Comfort	354-4300	Public School
32801	Educational Service District 101	32081	Spokane School District	2191	Whitman Elementary	PK	6	5400 N Helena St		Spokane	Washington	99207-4000	Bev Lund	(509) 354-4320	Public School
32801	Educational Service District 101	32081	Spokane School District	2109	Willard Elementary	PK	6	500 W Longfellow Ave		Spokane	Washington	99205-1140	Leisa Lybbert	509.354.4444	Public School
32801	Educational Service District 101	32081	Spokane School District	2296	Wilson Elementary	PK	6	911 W 25Th Ave		Spokane	Washington	99203-1200	Anthony Ressa	509.354.4494	Public School
32801	Educational Service District 101	32081	Spokane School District	4192	Woodridge Elementary	PK	6	5100 W Shawnee Ave		Spokane	Washington	99208-8651	Paul Gannon	509.354.4600	Public School
32801	Educational Service District 101	22008	Sprague School District	3050	Sprague Elementary	K 	4	PO Box 305		Sprague	Washington	99032-0305	Pat Whipple	509.257.2591	Public School
32801	Educational Service District 101	22008	Sprague School District	2186	Sprague High School	9	12	P.O. Box 305		Sprague	Washington	99032-0305	Patrick Whipple	509.257.2511	Public School
32801	Educational Service District 101	38322	St. John School District	3069	St John Elementary	K 	6	W 301 Nob Hill		Saint John	Washington	99171-0058	Mike Olsen	509.648.3336	Public School
32801	Educational Service District 101	38322	St. John School District	3069	St John Elementary	K 	6	W 301 Nob Hill		Saint John	Washington	99171-0058	Robert Roettger	509.648.3336	Public School
32801	Educational Service District 101	38322	St. John School District	3068	St John/Endicott High	9	12	W 301 Nob Hill		Saint John	Washington	99171-0058	Mike Olsen	509.648.3336	Public School
32801	Educational Service District 101	38322	St. John School District	3068	St John/Endicott High	9	12	W 301 Nob Hill		Saint John	Washington	99171-0058	Rob Roettger	(509)648-3336	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	4513	Cedarhome Elementary School	K 	5	27911 68TH AVE NW		STANWOOD	Washington	98292-0430	JEFF LOFGREN	(360) 629-280 	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	4553	Elger Bay Elementary	K 	5	1810 ELGER BAY RD		CAMANO ISLAND	Washington	98282-0000	VICTOR HANZELI	360.629.1290	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	5108	Lincoln Academy	6	8	7600 272nd St NW		Stanwood	Washington	98292	DANIEL JOHNSTON	360.629.1340	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	1707	Lincoln Hill High School	9	12	7400 272ND ST NW		STANWOOD	Washington	98292-0000	DANIEL JOHNSTON	360.629.1340	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	4512	Port Susan Middle School	6	8	7506 267TH ST NW		STANWOOD	Washington	98292-0000	MICHAEL OLSON	360.629.1360	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	5004	Saratoga School	K 	12	9307 271st Street NW		Stanwood	Washington	98292	CURT CHESTER	360.629.1372	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	3125	Stanwood Elementary School	PK	5	10227 273RD PL NW		STANWOOD	Washington	98292-0000	BARBARA MARSH	360.629.1250	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	2581	Stanwood High School	9	12	7400 272ND ST NW		STANWOOD	Washington	98292-0000	CHRISTINE GRUVER	360.629.1300	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	2400	Stanwood Middle School	6	8	9405 271ST ST NW		STANWOOD	Washington	98292-0000	BARBARA MARSH	360.629.1350	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	4364	Twin City Elementary	K 	5	26211 72ND AVE NW		STANWOOD	Washington	98292-0000	MICHAEL OLSON	360.629.1270	Public School
29801	Northwest Educational Service District 189	31401	Stanwood-Camano School District	4551	Utsalady Elementary	K 	5	608 ARROWHEAD RD		CAMANO ISLAND	Washington	98282-0000	COLLEEN KELLER	360.629.1260	Public School
11801	Educational Service District 123	11054	Star School District	2007	Star Elem School	2	5	P. O. Box 1482		Richland	Washington	99352-1482			Public School
11801	Educational Service District 123	7035	Starbuck School District	2135	Starbuck School	2	7	717 TUCANNON ST		STARBUCK	Washington	99359-0188	Karl Edie	509.399.2381	Public School
4801	North Central Educational Service District 171	4069	Stehekin School District	2265	Stehekin Elementary	K 	8	PO Box 37		Stehekin	Washington	98852-0037	Ron Scutt	(509) 670-9193	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	2040	Anderson Island Elementary	K 	5	510 Chambers		Steilacoom	Washington	98388-0000	Kathi Weight	253.884.4901	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	3446	Cherrydale Elementary	K 	3	1201 GALLOWAY		STEILACOOM	Washington	98388-0000	Nancy McClure	253.983.2500	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	4562	Chloe Clark Elementary	K 	3	1700 PALISADE BOULEVARD		DUPONT	Washington	98327-0000	Gary  Yoho	253.583.7101	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	2237	Pioneer Middle	6	8	1750 BOB'S HOLLOW LN		DUPONT	Washington	98327	Andre Stout	253.983.7201	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	2237	Pioneer Middle	6	8	1750 BOB'S HOLLOW LN		DUPONT	Washington	98327	John Nystrom	253.983.7200	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	5013	PreSchool and ECEAP	PK	PK	1201 Galloway		Steilacoom	Washington	98388	Beth Mills	253.983.2505	Public School
17801	Puget Sound Educational Service District 121	27001	Steilacoom Hist. School District	3827	Saltars Point Elementary	4	5	908 3RD STREET		STEILACOOM	Washington	98388-0000	Joel Lang	253.983.2600	Public School
